"number","action_id","title","layer","script_path","script_sha256","mutation_capable","stores_credentials","stores_target_inventory","evidence"
"3470","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_QOS_CONGESTION_STORAGE_FLOW_RUNNER_SUMMARY_V1","Qos Congestion Storage Flow Runner Summary","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3470-qos-congestion-storage-flow-runner-summary.ps1","b2ec9bc55e382f1d5af3201043a3cb335b7b78c8c86492e8bd2ca862315852b1","False","False","False","safe sanitized evidence only"
"3471","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_NETWORK_CHANGE_CORRELATION_PACKAGE_PRESENCE_SUMMARY_V1","Network Change Correlation Package Presence Summary","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3471-network-change-correlation-package-presence-summary.ps1","8aa0fdd89acc6428241e1463d4567b39af9f86cac70be9e341e01b2b8ac7489d","False","False","False","safe sanitized evidence only"
"3472","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_NETWORK_CHANGE_CORRELATION_PACKAGE_STATUS_SUMMARY_V1","Network Change Correlation Package Status Summary","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3472-network-change-correlation-package-status-summary.ps1","984c402d219d8446b1aa9292e94d2c8197a5c52af685ae86c68c61dae500b679","False","False","False","safe sanitized evidence only"
"3473","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_NETWORK_CHANGE_CORRELATION_PACKAGE_CONFIGURATION_SUMMARY_V1","Network Change Correlation Package Configuration Summary","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3473-network-change-correlation-package-configuration-summary.ps1","2b7471de5a251576395ad740ffcdbd3518370f31de4e42c8a25682538e36a784","False","False","False","safe sanitized evidence only"
"3474","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_NETWORK_CHANGE_CORRELATION_PACKAGE_COUNT_SUMMARY_V1","Network Change Correlation Package Count Summary","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3474-network-change-correlation-package-count-summary.ps1","ec0473d60947fc533a84495719dfc011ad111a2c60ee70d2e92c7d2c33bb058f","False","False","False","safe sanitized evidence only"
"3475","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_NETWORK_CHANGE_CORRELATION_PACKAGE_RISK_CATEGORY_SUMMARY_V1","Network Change Correlation Package Risk Category Summary","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3475-network-change-correlation-package-risk-category-summary.ps1","8020c9d5ab903179ac6fbc551a005e2b995bd41abec51b0ddf6e273ca18e98e5","False","False","False","safe sanitized evidence only"
"3476","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_NETWORK_CHANGE_CORRELATION_PACKAGE_EVENT_COUNT_24H_V1","Network Change Correlation Package Event Count 24h","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3476-network-change-correlation-package-event-count-24h.ps1","0cac5d28fec2607ecbb3fa0d36f830a6f2a6b70d99a6cd529b4968ca16e672da","False","False","False","safe sanitized evidence only"
"3477","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_NETWORK_CHANGE_CORRELATION_PACKAGE_EVENT_COUNT_7D_V1","Network Change Correlation Package Event Count 7d","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3477-network-change-correlation-package-event-count-7d.ps1","e5d21eea7b96311b1c6fd1127a913ecd37fe5d2d8a1c00457e032f02114a26be","False","False","False","safe sanitized evidence only"
"3478","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_NETWORK_CHANGE_CORRELATION_PACKAGE_GUIDANCE_PLAN_V1","Network Change Correlation Package Guidance Plan","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3478-network-change-correlation-package-guidance-plan.ps1","fb153000a2f37fda4c69b05f51abfa9fbc9ea8927d7323f15539bad11ec9ec78","False","False","False","safe sanitized evidence only"
"3479","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_NETWORK_CHANGE_CORRELATION_PACKAGE_QUESTION_PLAN_V1","Network Change Correlation Package Question Plan","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3479-network-change-correlation-package-question-plan.ps1","02d978778db1b17d613d7ede38c78a939207ca860e13c16e6b2566f373fa4669","False","False","False","safe sanitized evidence only"
"3480","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_NETWORK_CHANGE_CORRELATION_PACKAGE_RUNNER_SUMMARY_V1","Network Change Correlation Package Runner Summary","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3480-network-change-correlation-package-runner-summary.ps1","d594236189cc289dc4ef70bcf90828b53da1201f21b6754a22e649b9b20913f6","False","False","False","safe sanitized evidence only"
"3481","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_SITE_CIRCUIT_FAILOVER_STORAGE_IMPACT_PRESENCE_SUMMARY_V1","Site Circuit Failover Storage Impact Presence Summary","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3481-site-circuit-failover-storage-impact-presence-summary.ps1","7105a758eb3360b78c67f7da35ff8e927d1745e9b339c11f9f751c629fc7192a","False","False","False","safe sanitized evidence only"
"3482","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_SITE_CIRCUIT_FAILOVER_STORAGE_IMPACT_STATUS_SUMMARY_V1","Site Circuit Failover Storage Impact Status Summary","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3482-site-circuit-failover-storage-impact-status-summary.ps1","59148543a2f2ed4323aebaeece344fd38e91054ad47161946bdc38ea3005e2f4","False","False","False","safe sanitized evidence only"
"3483","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_SITE_CIRCUIT_FAILOVER_STORAGE_IMPACT_CONFIGURATION_SUMMARY_V1","Site Circuit Failover Storage Impact Configuration Summary","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3483-site-circuit-failover-storage-impact-configuration-summary.ps1","3661de70056c1f339fe8b1c29fe3c4602109ebcf9f84d85808ddb3a592a81c2c","False","False","False","safe sanitized evidence only"
"3484","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_SITE_CIRCUIT_FAILOVER_STORAGE_IMPACT_COUNT_SUMMARY_V1","Site Circuit Failover Storage Impact Count Summary","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3484-site-circuit-failover-storage-impact-count-summary.ps1","aa0861af9e0e97ad84c3aafa64ff262e63c20d0d3086ef7238f9b8eb8a559dc9","False","False","False","safe sanitized evidence only"
"3485","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_SITE_CIRCUIT_FAILOVER_STORAGE_IMPACT_RISK_CATEGORY_SUMMARY_V1","Site Circuit Failover Storage Impact Risk Category Summary","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3485-site-circuit-failover-storage-impact-risk-category-summary.ps1","ed5b2ec095e3caa4fe4f558c5c6e812588c137e2df1ac762b9318a1edb0da762","False","False","False","safe sanitized evidence only"
"3486","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_SITE_CIRCUIT_FAILOVER_STORAGE_IMPACT_EVENT_COUNT_24H_V1","Site Circuit Failover Storage Impact Event Count 24h","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3486-site-circuit-failover-storage-impact-event-count-24h.ps1","a15170b4ff9c19706502bd97825f418b56a8653cedfb2e683509a3594ff73f0d","False","False","False","safe sanitized evidence only"
"3487","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_SITE_CIRCUIT_FAILOVER_STORAGE_IMPACT_EVENT_COUNT_7D_V1","Site Circuit Failover Storage Impact Event Count 7d","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3487-site-circuit-failover-storage-impact-event-count-7d.ps1","c615dc87ff28130826411020926ed658a4b2701a772fa74286bd51382fffe4ed","False","False","False","safe sanitized evidence only"
"3488","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_SITE_CIRCUIT_FAILOVER_STORAGE_IMPACT_GUIDANCE_PLAN_V1","Site Circuit Failover Storage Impact Guidance Plan","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3488-site-circuit-failover-storage-impact-guidance-plan.ps1","30a8211e5280a305cecec0ee399fdd6ec20b695237512cd8b811f4fc3832fded","False","False","False","safe sanitized evidence only"
"3489","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_SITE_CIRCUIT_FAILOVER_STORAGE_IMPACT_QUESTION_PLAN_V1","Site Circuit Failover Storage Impact Question Plan","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3489-site-circuit-failover-storage-impact-question-plan.ps1","c504a3d244598b6e9002a46e387f62d1bd55ff1a8db687ae4a10f0170b8e5b29","False","False","False","safe sanitized evidence only"
"3490","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_SITE_CIRCUIT_FAILOVER_STORAGE_IMPACT_RUNNER_SUMMARY_V1","Site Circuit Failover Storage Impact Runner Summary","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3490-site-circuit-failover-storage-impact-runner-summary.ps1","6a88b1b70057722de53fcdd0ee8650dc4f6c04e2c0e5de717abcc8cab6f5b8df","False","False","False","safe sanitized evidence only"
"3491","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_NETWORK_ESCALATION_EVIDENCE_BUNDLE_PRESENCE_SUMMARY_V1","Network Escalation Evidence Bundle Presence Summary","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3491-network-escalation-evidence-bundle-presence-summary.ps1","76e0f93c56866fdf1b3d8602193daa8afa97dd31c20a3b5a15b590c9ac92b059","False","False","False","safe sanitized evidence only"
"3492","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_NETWORK_ESCALATION_EVIDENCE_BUNDLE_STATUS_SUMMARY_V1","Network Escalation Evidence Bundle Status Summary","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3492-network-escalation-evidence-bundle-status-summary.ps1","03e2188b0b2eee8d0e1eb861487658c7a5ada78485e92bbc039b780efbc79380","False","False","False","safe sanitized evidence only"
"3493","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_NETWORK_ESCALATION_EVIDENCE_BUNDLE_CONFIGURATION_SUMMARY_V1","Network Escalation Evidence Bundle Configuration Summary","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3493-network-escalation-evidence-bundle-configuration-summary.ps1","e8315d95519544380ee8746508b3bb09c33e40a23e2b66a288866f3ef42baeb6","False","False","False","safe sanitized evidence only"
"3494","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_NETWORK_ESCALATION_EVIDENCE_BUNDLE_COUNT_SUMMARY_V1","Network Escalation Evidence Bundle Count Summary","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3494-network-escalation-evidence-bundle-count-summary.ps1","a69e3365300b6cdfb01c6ccd7a47357c8f91323e735fccf99f2ac314ab95ccd2","False","False","False","safe sanitized evidence only"
"3495","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_NETWORK_ESCALATION_EVIDENCE_BUNDLE_RISK_CATEGORY_SUMMARY_V1","Network Escalation Evidence Bundle Risk Category Summary","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3495-network-escalation-evidence-bundle-risk-category-summary.ps1","5f15f0079bb2de5fb9a14835bbd3f46606011d4afe354a400922610aa89eddfd","False","False","False","safe sanitized evidence only"
"3496","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_NETWORK_ESCALATION_EVIDENCE_BUNDLE_EVENT_COUNT_24H_V1","Network Escalation Evidence Bundle Event Count 24h","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3496-network-escalation-evidence-bundle-event-count-24h.ps1","f8cfd52ea0bacc3b8cf7ea9c54fe4d6a8611e615b3e0534ad977c8f40ac829c9","False","False","False","safe sanitized evidence only"
"3497","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_NETWORK_ESCALATION_EVIDENCE_BUNDLE_EVENT_COUNT_7D_V1","Network Escalation Evidence Bundle Event Count 7d","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3497-network-escalation-evidence-bundle-event-count-7d.ps1","6bcf56dc4d43db0c9029d14f4a6411889bab60fc13cce2565af12292275cfe02","False","False","False","safe sanitized evidence only"
"3498","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_NETWORK_ESCALATION_EVIDENCE_BUNDLE_GUIDANCE_PLAN_V1","Network Escalation Evidence Bundle Guidance Plan","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3498-network-escalation-evidence-bundle-guidance-plan.ps1","988a6413d03625287f9a31a161b6e4cec1801bb13baaf633217d067c0f642469","False","False","False","safe sanitized evidence only"
"3499","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_NETWORK_ESCALATION_EVIDENCE_BUNDLE_QUESTION_PLAN_V1","Network Escalation Evidence Bundle Question Plan","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3499-network-escalation-evidence-bundle-question-plan.ps1","cf502b34d606fb788796ed6d4982f71ba6f48fb671bb06f63bbec49fc617ce1e","False","False","False","safe sanitized evidence only"
"3500","STORAGE_ENTERPRISE_NETWORK_STORAGE_PATH_EVIDENCE_V1_NETWORK_ESCALATION_EVIDENCE_BUNDLE_RUNNER_SUMMARY_V1","Network Escalation Evidence Bundle Runner Summary","enterprise-network-storage-path-evidence-v1","action-layers/windows/storage-admin/enterprise-network-storage-path-evidence-v1/scripts/checks/3500-network-escalation-evidence-bundle-runner-summary.ps1","c494138ecf2e59c63149d421a40e29827cfc1e5a9df815fb419a5a79065b225f","False","False","False","safe sanitized evidence only"
